User_id,Last_Name,First_Name,Canton,Party,Fraction,Akteur,Year,Week,Twitter_Success_Score
935875249907826689,Dunning,Samantha,Bern,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
949355536880996353,Huissoud,Nicolas,Bern,bÜrgerlich-demokratische partei schweiz,NA,Candidate,2019,36,0
961273672567844865,Hafner,Priska,Luzern,fdp.die liberalen,NA,Candidate,2019,36,0
992976248,Stutz,Joel,Aargau,schweizerische volkspartei,NA,Candidate,2019,36,0
1002271485694627840,Wettstein,Michelle,Aargau,grÜnliberale partei,NA,Candidate,2019,36,0
1028573443,Häfliger,Dyami,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
1034011115188051968,Fraser,Chris,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,0
1103242568173830146,Facchinetti,Emanuele,Waadt,grÜnliberale partei,NA,Candidate,2019,36,2.89329272365891
1142794460323037189,Fabry,Manuel,Basel-Landschaft,grÜnliberale partei,NA,Candidate,2019,36,0
2292253305,Gautschi,Joane,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,0
3000472175,Fehr Düsel,Nina,Zuerich,schweizerische volkspartei,NA,Candidate,2019,36,3.89002019661512
3039132947,Brand,Heinz,Graubuenden,schweizerische volkspartei,FRAKTION DER SCHWEIZERISCHEN VOLKSPARTEI,Parliamentarian,2019,36,3.15274847844812
3365598915,Lüthi,Nadja,Basel-Landschaft,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
360901990,de Benoit,Alice,Waadt,grÜnliberale partei,NA,Candidate,2019,36,3.69873336899841
4141360169,Ingold,Corinne,Waadt,fdp.die liberalen,NA,Candidate,2019,36,0
732160336216883201,Gafner,Oleg,Waadt,grÜne partei der schweiz,NA,Candidate,2019,36,2.20164524397868
733036353034813441,Mundwiler,Nico,Bern,schweizerische volkspartei,NA,Candidate,2019,36,0
829805013035802624,Heis,Lorenzo,Graubuenden,grÜnliberale partei,NA,Candidate,2019,36,0
911936942668992512,Zigerli,Corinna,Basel-Stadt,fdp.die liberalen,NA,Candidate,2019,36,0
940146579574489088,Jäger,Joëlle,Zuerich,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
1030899347846774784,Leuch,Pascale,Thurgau,evangelische volkspartei der schweiz,NA,Candidate,2019,36,3.4462442866609
1198248595,Pitteloud,Renaud,Wallis,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
2982384658,Kläy,Dieter,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,0
3094719532,Perina,Alexandra,Bern,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,2.11124705048342
367152121,Cuanoud,Boris,Waadt,fdp.die liberalen,NA,Candidate,2019,36,0
436493540,Meyer,Saskia,Zuerich,schweizerische volkspartei,NA,Candidate,2019,36,0
46144749,Ziehli,Karel,Waadt,grÜne partei der schweiz,NA,Candidate,2019,36,1.93668075604844
705346919229427713,Brunold,Kevin,Graubuenden,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
812393079881797636,Surbeck,Timothy,Bern,evangelische volkspartei der schweiz,NA,Candidate,2019,36,0
1009664287168659456,Maggi,Maurice,Zuerich,grÜne partei der schweiz,NA,Candidate,2019,36,0
1069317415966842880,Mordasini,Angelo,Tessin,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
1075451096838103040,Yellepeddi,Aditya,Waadt,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,2.9094298640155
1083728326022307840,Lütolf,Harry,Aargau,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,1.541890567366
1097619343763009537,Courdesse,Régis,Waadt,grÜnliberale partei,NA,Candidate,2019,36,1.05706150660784
1128333308146921472,Schoch Gübeli,Barbara,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,3.70028587175208
1135825382630928384,Messerli,Marie-Caroline,Basel-Landschaft,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
1344316417,Fallegger,Georg,Zuerich,schweizerische volkspartei,NA,Candidate,2019,36,0
1428677341,Hasler,Samuel,Aargau,schweizerische volkspartei,NA,Candidate,2019,36,3.66363757199948
2323702056,Schär,Kurt,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
2572048144,Wegmann,Dennis,Zuerich,eidgenÖssische demokratische union der schweiz,NA,Candidate,2019,36,0
2827283289,Cervini,Ilona,Bern,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
2924981075,Ziltener,Kathrin,Schwyz,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
3036593524,Gasser,Melanie,Bern,grÜnliberale partei,NA,Candidate,2019,36,0
3321432515,Piguet,Tristan,Waadt,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
424049375,Meyer,Irina,Thurgau,grÜnliberale partei,NA,Candidate,2019,36,0
4563634401,Tschudin,Reto,Basel-Landschaft,schweizerische volkspartei,NA,Candidate,2019,36,0
712360653525274625,Schulé,Sylvia,Neuenburg,schweizerische volkspartei,NA,Candidate,2019,36,0
842308053173207040,Loretan,Alexandre,Wallis,christlichsoziale volkspartei oberwallis,NA,Candidate,2019,36,0
860282113,Wyssen,Claudia,Zuerich,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,2.02659321432454
901719649468985344,Peter Köstli,Sabina,Thurgau,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,3.07695268003887
909305350880481287,Camenisch,Räto B.,Luzern,schweizerische volkspartei,NA,Candidate,2019,36,0
933734061402656770,Bärlocher,Christoph,St. Gallen,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,2.59054889018841
1022856535414906880,Walder,Benjamin,Zuerich,grÜne partei der schweiz,NA,Candidate,2019,36,2.37592003951134
107196596,Oberholzer,Basil,St. Gallen,grÜne partei der schweiz,NA,Candidate,2019,36,0
1076118348449136640,Blöchlinger,Karin,St. Gallen,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,1.58248301670131
1122083752124063744,De Col,Marco,Obwalden,fdp.die liberalen,NA,Candidate,2019,36,3.53718244884071
1142364439846502405,Vassalli,Anita,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,3.20531403076965
1497770731,Hübscher,Martin,Zuerich,schweizerische volkspartei,NA,Candidate,2019,36,0
1860070261,Zeroual,Farid,Zuerich,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,2.65451192864353
2511149610,Rufer,Laura,Aargau,fdp.die liberalen,NA,Candidate,2019,36,0
2594454828,Tribelhorn,Thomas,Basel-Landschaft,grÜnliberale partei,NA,Candidate,2019,36,0
2782735493,Biner,Joel,Luzern,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,3.69836373272812
2814475948,Würth,Eva-Maria,Zuerich,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,2.52120544324056
350243582,Stamm,Luzi,Aargau,schweizerische volkspartei,NA,Nationalrat,2019,36,0
734457397876514816,Sivaganesan,Rupan,Zug,sozialdemokratische partei der schweiz,NA,Candidate,2019,36,0
753848999044456448,Hunkeler,Damian,Luzern,fdp.die liberalen,NA,Candidate,2019,36,0
844449159449100288,Gross,Yoann,Waadt,grÜnliberale partei,NA,Candidate,2019,36,0
866973168,Jaccard,Nathalie,Waadt,grÜne partei der schweiz,NA,Candidate,2019,36,0
928204464,Pagnoncini,Christina,Thurgau,grÜnliberale partei,NA,Candidate,2019,36,0
958662416207925248,Ammann,Jonas,Solothurn,grÜne partei der schweiz,NA,Candidate,2019,36,0
962754494,Buchmann,Reto,Zuerich,fdp.die liberalen,NA,Candidate,2019,36,1.90812201701848
976808786,Lippuner,Robert,Graubuenden,grÜnliberale partei,NA,Candidate,2019,36,0
1007342169324220417,Collenberg,Fabian,Graubuenden,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,1.76971350997461
1038892558561239045,Camenisch,Lorenz,Aargau,grÜnliberale partei,NA,Candidate,2019,36,0
1062123889319428096,Sob,Isabelle,Freiburg,christlichdemokratische volkspartei der schweiz,NA,Candidate,2019,36,0
